ride_id,timestamp,pickup_zone,dropoff_zone,passenger_count,reject_reasons
taxi-01034,2026-03-26T13:20:00Z,Zone-05,Zone-07,4,delay:late_record
taxi-01035,2026-03-26T13:50:00Z,Zone-21,Zone-16,3,delay:late_record
taxi-01036,2026-03-26T13:11:00Z,Zone-23,Zone-18,3,delay:late_record
taxi-01037,2026-03-26T13:14:00Z,Zone-22,Zone-19,2,delay:late_record
taxi-01038,2026-03-26T13:24:00Z,Zone-10,Zone-25,3,delay:late_record
taxi-01039,2026-03-26T13:08:00Z,Zone-06,Zone-25,1,delay:late_record
taxi-01040,2026-03-26T14:36:00Z,Zone-13,Zone-20,1,delay:late_record
taxi-01041,2026-03-26T14:11:00Z,Zone-20,Zone-11,2,delay:late_record
taxi-01042,2026-03-26T14:40:00Z,Zone-19,Zone-04,4,delay:late_record
taxi-01043,2026-03-26T14:09:00Z,Zone-11,Zone-25,1,delay:late_record
taxi-01044,2026-03-26T14:15:00Z,Zone-12,Zone-11,2,delay:late_record
taxi-01045,2026-03-26T14:40:00Z,Zone-03,Zone-24,3,delay:late_record
taxi-01046,2026-03-26T14:28:00Z,Zone-01,Zone-10,2,delay:late_record
taxi-01047,2026-03-26T14:15:00Z,Zone-23,Zone-03,3,delay:late_record
taxi-01048,2026-03-26T14:16:00Z,Zone-04,Zone-25,1,delay:late_record
taxi-01049,2026-03-26T14:03:00Z,Zone-13,Zone-16,4,delay:late_record
taxi-01050,2026-03-26T14:10:00Z,Zone-14,Zone-17,4,delay:late_record
taxi-01051,2026-03-26T14:22:00Z,Zone-18,Zone-13,1,delay:late_record
taxi-01052,2026-03-26T14:53:00Z,Zone-16,Zone-20,2,delay:late_record
taxi-01053,2026-03-26T14:10:00Z,Zone-15,Zone-03,1,delay:late_record
taxi-01054,2026-03-26T14:18:00Z,Zone-01,Zone-12,3,delay:late_record
taxi-01055,2026-03-26T14:06:00Z,Zone-03,Zone-12,2,delay:late_record
taxi-01056,2026-03-26T14:56:00Z,Zone-13,Zone-06,1,delay:late_record
taxi-01057,2026-03-26T14:35:00Z,Zone-03,Zone-12,4,delay:late_record
taxi-01058,2026-03-26T14:45:00Z,Zone-01,Zone-15,2,delay:late_record
taxi-01059,2026-03-26T14:38:00Z,Zone-14,Zone-06,1,delay:late_record
taxi-01060,2026-03-26T14:06:00Z,Zone-11,Zone-07,2,delay:late_record
taxi-01061,2026-03-26T14:26:00Z,Zone-23,Zone-18,3,delay:late_record
taxi-01062,2026-03-26T14:42:00Z,Zone-10,Zone-11,2,delay:late_record
taxi-01063,2026-03-26T14:06:00Z,Zone-02,Zone-14,4,delay:late_record
taxi-01064,2026-03-26T14:09:00Z,Zone-02,Zone-13,1,delay:late_record
taxi-01065,2026-03-26T14:27:00Z,Zone-03,Zone-11,4,delay:late_record
taxi-01066,2026-03-26T14:12:00Z,Zone-04,Zone-01,2,delay:late_record
taxi-01067,2026-03-26T14:10:00Z,Zone-21,Zone-10,1,delay:late_record
taxi-01068,2026-03-26T14:30:00Z,Zone-04,Zone-11,4,delay:late_record
taxi-01069,2026-03-26T14:30:00Z,Zone-16,Zone-23,3,delay:late_record
taxi-01070,2026-03-26T14:05:00Z,Zone-21,Zone-18,4,delay:late_record
taxi-01071,2026-03-26T14:11:00Z,Zone-12,Zone-14,3,delay:late_record
taxi-01072,2026-03-26T14:11:00Z,Zone-15,Zone-02,3,delay:late_record
taxi-01073,2026-03-26T14:28:00Z,Zone-15,Zone-09,2,delay:late_record
taxi-01074,2026-03-26T14:53:00Z,Zone-09,Zone-20,1,delay:late_record
taxi-01075,2026-03-26T14:09:00Z,Zone-25,Zone-23,1,delay:late_record
taxi-01076,2026-03-26T14:05:00Z,Zone-22,Zone-12,4,delay:late_record
taxi-01077,2026-03-26T15:37:00Z,Zone-08,Zone-19,1,delay:late_record
taxi-01078,2026-03-26T15:53:00Z,Zone-13,Zone-18,4,delay:late_record
taxi-01079,2026-03-26T15:34:00Z,Zone-22,Zone-16,2,delay:late_record
taxi-01080,2026-03-26T15:30:00Z,Zone-10,Zone-03,4,delay:late_record
taxi-01081,2026-03-26T15:57:00Z,Zone-23,Zone-02,2,delay:late_record
taxi-01082,2026-03-26T15:07:00Z,Zone-25,Zone-15,2,delay:late_record
taxi-01083,2026-03-26T15:10:00Z,Zone-07,Zone-08,2,delay:late_record
taxi-01084,2026-03-26T15:02:00Z,Zone-14,Zone-03,4,delay:late_record
taxi-01085,2026-03-26T15:12:00Z,Zone-21,Zone-05,3,delay:late_record
taxi-01086,2026-03-26T15:20:00Z,Zone-24,Zone-03,1,delay:late_record
taxi-01087,2026-03-26T15:24:00Z,Zone-18,Zone-13,3,delay:late_record
taxi-01088,2026-03-26T15:54:00Z,Zone-09,Zone-18,4,delay:late_record
taxi-01089,2026-03-26T15:58:00Z,Zone-01,Zone-24,4,delay:late_record
taxi-01090,2026-03-26T15:07:00Z,Zone-14,Zone-05,2,delay:late_record
taxi-01091,2026-03-26T15:36:00Z,Zone-19,Zone-20,1,delay:late_record
taxi-01092,2026-03-26T15:59:00Z,Zone-04,Zone-20,1,delay:late_record
taxi-01093,2026-03-26T15:50:00Z,Zone-10,Zone-19,3,delay:late_record
taxi-01094,2026-03-26T15:56:00Z,Zone-14,Zone-09,4,delay:late_record
taxi-01095,2026-03-26T15:41:00Z,Zone-16,Zone-20,4,delay:late_record
taxi-01096,2026-03-26T15:02:00Z,Zone-06,Zone-10,4,delay:late_record
taxi-01097,2026-03-26T15:09:00Z,Zone-20,Zone-21,4,delay:late_record
taxi-01098,2026-03-26T15:02:00Z,Zone-13,Zone-11,2,delay:late_record
taxi-01099,2026-03-26T15:03:00Z,Zone-24,Zone-16,3,delay:late_record
taxi-01100,2026-03-26T15:57:00Z,Zone-12,Zone-01,3,delay:late_record
taxi-01101,2026-03-26T15:52:00Z,Zone-10,Zone-11,3,delay:late_record
taxi-01102,2026-03-26T15:53:00Z,Zone-16,Zone-24,1,delay:late_record
taxi-01103,2026-03-26T15:55:00Z,Zone-08,Zone-05,3,delay:late_record
taxi-01104,2026-03-26T15:47:00Z,Zone-15,Zone-11,3,delay:late_record
taxi-01105,2026-03-26T15:46:00Z,Zone-14,Zone-21,1,delay:late_record
taxi-01106,2026-03-26T15:12:00Z,Zone-15,Zone-07,4,delay:late_record
taxi-01107,2026-03-26T15:47:00Z,Zone-16,Zone-18,3,delay:late_record
taxi-01108,2026-03-26T15:52:00Z,Zone-02,Zone-18,2,delay:late_record
taxi-01109,2026-03-26T15:04:00Z,Zone-10,Zone-24,4,delay:late_record
taxi-01110,2026-03-26T15:08:00Z,Zone-25,Zone-17,1,delay:late_record
taxi-01111,2026-03-26T15:11:00Z,Zone-07,Zone-08,1,delay:late_record
taxi-01112,2026-03-26T15:15:00Z,Zone-02,Zone-16,1,delay:late_record
taxi-01113,2026-03-26T15:58:00Z,Zone-12,Zone-24,2,delay:late_record
taxi-01114,2026-03-26T15:17:00Z,Zone-12,Zone-16,4,delay:late_record
taxi-01115,2026-03-26T15:40:00Z,Zone-04,Zone-23,1,delay:late_record
taxi-01116,2026-03-26T16:23:00Z,Zone-16,Zone-21,4,delay:late_record
taxi-01117,2026-03-26T16:11:00Z,Zone-16,Zone-20,3,delay:late_record
taxi-01118,2026-03-26T16:22:00Z,Zone-06,Zone-10,1,delay:late_record
taxi-01119,2026-03-26T16:18:00Z,Zone-01,Zone-14,1,delay:late_record
taxi-01120,2026-03-26T16:10:00Z,Zone-19,Zone-07,2,delay:late_record
taxi-01121,2026-03-26T16:41:00Z,Zone-08,Zone-23,2,delay:late_record
taxi-01122,2026-03-26T16:17:00Z,Zone-21,Zone-14,1,delay:late_record
taxi-01123,2026-03-26T16:55:00Z,Zone-25,Zone-22,1,delay:late_record
taxi-01124,2026-03-26T16:30:00Z,Zone-05,Zone-22,2,delay:late_record
taxi-01125,2026-03-26T16:38:00Z,Zone-01,Zone-09,3,delay:late_record
taxi-01126,2026-03-26T16:38:00Z,Zone-10,Zone-24,3,delay:late_record
taxi-01127,2026-03-26T16:27:00Z,Zone-13,Zone-12,4,delay:late_record
taxi-01128,2026-03-26T16:16:00Z,Zone-07,Zone-16,3,delay:late_record
taxi-01129,2026-03-26T16:43:00Z,Zone-17,Zone-21,4,delay:late_record
taxi-01130,2026-03-26T16:37:00Z,Zone-04,Zone-01,3,delay:late_record
taxi-01131,2026-03-26T16:35:00Z,Zone-21,Zone-20,3,delay:late_record
taxi-01132,2026-03-26T16:19:00Z,Zone-22,Zone-04,4,delay:late_record
taxi-01133,2026-03-26T16:04:00Z,Zone-11,Zone-09,3,delay:late_record
taxi-01134,2026-03-26T16:55:00Z,Zone-09,Zone-10,3,delay:late_record
taxi-01135,2026-03-26T16:12:00Z,Zone-05,Zone-18,2,delay:late_record
taxi-01136,2026-03-26T16:57:00Z,Zone-02,Zone-21,4,delay:late_record
taxi-01137,2026-03-26T16:42:00Z,Zone-11,Zone-23,2,delay:late_record
taxi-01138,2026-03-26T17:01:00Z,Zone-21,Zone-16,3,delay:late_record
taxi-01139,2026-03-26T17:16:00Z,Zone-14,Zone-13,4,delay:late_record
taxi-01140,2026-03-26T17:47:00Z,Zone-02,Zone-20,2,delay:late_record
taxi-01141,2026-03-26T17:21:00Z,Zone-24,Zone-23,2,delay:late_record
taxi-01142,2026-03-26T17:43:00Z,Zone-18,Zone-22,4,delay:late_record
taxi-01143,2026-03-26T17:58:00Z,Zone-22,Zone-12,3,delay:late_record
taxi-01144,2026-03-26T17:54:00Z,Zone-06,Zone-23,2,delay:late_record
taxi-01145,2026-03-26T17:18:00Z,Zone-04,Zone-17,2,delay:late_record
taxi-01146,2026-03-26T17:47:00Z,Zone-09,Zone-25,2,delay:late_record
taxi-01147,2026-03-26T17:43:00Z,Zone-11,Zone-22,1,delay:late_record
taxi-01148,2026-03-26T17:14:00Z,Zone-12,Zone-08,3,delay:late_record
taxi-01149,2026-03-26T17:26:00Z,Zone-11,Zone-13,3,delay:late_record
taxi-01150,2026-03-26T17:37:00Z,Zone-10,Zone-16,1,delay:late_record
taxi-01151,2026-03-26T17:30:00Z,Zone-02,Zone-22,1,delay:late_record
taxi-01152,2026-03-26T17:30:00Z,Zone-07,Zone-18,1,delay:late_record
taxi-01153,2026-03-26T17:55:00Z,Zone-22,Zone-13,3,delay:late_record
taxi-01154,2026-03-26T17:26:00Z,Zone-02,Zone-06,2,delay:late_record
taxi-01155,2026-03-26T17:12:00Z,Zone-11,Zone-15,4,delay:late_record
taxi-01156,2026-03-26T17:09:00Z,Zone-11,Zone-24,2,delay:late_record
taxi-01157,2026-03-26T17:49:00Z,Zone-03,Zone-17,3,delay:late_record
taxi-01158,2026-03-26T17:40:00Z,Zone-06,Zone-12,1,delay:late_record
taxi-01159,2026-03-26T17:00:00Z,Zone-15,Zone-09,2,delay:late_record
taxi-01160,2026-03-26T17:48:00Z,Zone-25,Zone-06,2,delay:late_record
taxi-01161,2026-03-26T17:31:00Z,Zone-25,Zone-03,2,delay:late_record
taxi-01162,2026-03-26T17:39:00Z,Zone-14,Zone-22,4,delay:late_record
taxi-01163,2026-03-26T17:25:00Z,Zone-14,Zone-17,4,delay:late_record
taxi-01164,2026-03-26T17:00:00Z,Zone-02,Zone-19,2,delay:late_record
taxi-01165,2026-03-26T17:46:00Z,Zone-12,Zone-01,3,delay:late_record
taxi-01166,2026-03-26T17:48:00Z,Zone-17,Zone-07,1,delay:late_record
taxi-01167,2026-03-26T17:43:00Z,Zone-01,Zone-22,2,delay:late_record
taxi-01168,2026-03-26T17:14:00Z,Zone-23,Zone-12,3,delay:late_record
taxi-01169,2026-03-26T17:08:00Z,Zone-04,Zone-14,3,delay:late_record
taxi-01170,2026-03-26T17:10:00Z,Zone-03,Zone-02,3,delay:late_record
taxi-01171,2026-03-26T17:18:00Z,Zone-15,Zone-25,3,delay:late_record
taxi-01172,2026-03-26T17:27:00Z,Zone-22,Zone-05,3,delay:late_record
taxi-01173,2026-03-26T17:57:00Z,Zone-16,Zone-12,2,delay:late_record
taxi-01174,2026-03-26T17:10:00Z,Zone-13,Zone-01,2,delay:late_record
taxi-01175,2026-03-26T17:14:00Z,Zone-24,Zone-05,2,delay:late_record
taxi-01176,2026-03-26T18:01:00Z,Zone-19,Zone-17,2,delay:late_record
taxi-01177,2026-03-26T18:07:00Z,Zone-12,Zone-24,1,delay:late_record
taxi-01178,2026-03-26T18:24:00Z,Zone-21,Zone-09,1,delay:late_record
taxi-01179,2026-03-26T18:38:00Z,Zone-02,Zone-23,1,delay:late_record
taxi-01180,2026-03-26T18:41:00Z,Zone-01,Zone-03,1,delay:late_record
taxi-01181,2026-03-26T18:26:00Z,Zone-15,Zone-13,1,delay:late_record
taxi-01182,2026-03-26T18:35:00Z,Zone-09,Zone-17,2,delay:late_record
taxi-01183,2026-03-26T18:13:00Z,Zone-23,Zone-22,1,delay:late_record
taxi-01184,2026-03-26T18:19:00Z,Zone-14,Zone-23,1,delay:late_record
taxi-01185,2026-03-26T18:42:00Z,Zone-17,Zone-09,2,delay:late_record
taxi-01186,2026-03-26T18:26:00Z,Zone-04,Zone-18,1,delay:late_record
taxi-01187,2026-03-26T18:18:00Z,Zone-04,Zone-05,4,delay:late_record
taxi-01188,2026-03-26T18:12:00Z,Zone-20,Zone-07,3,delay:late_record
taxi-01189,2026-03-26T18:53:00Z,Zone-17,Zone-07,3,delay:late_record
taxi-01190,2026-03-26T18:45:00Z,Zone-14,Zone-10,2,delay:late_record
taxi-01191,2026-03-26T18:02:00Z,Zone-18,Zone-16,2,delay:late_record
taxi-01192,2026-03-26T18:44:00Z,Zone-16,Zone-11,2,delay:late_record
taxi-01193,2026-03-26T18:00:00Z,Zone-01,Zone-23,1,delay:late_record
taxi-01194,2026-03-26T18:58:00Z,Zone-04,Zone-20,4,delay:late_record
taxi-01195,2026-03-26T18:09:00Z,Zone-03,Zone-18,1,delay:late_record
taxi-01196,2026-03-26T18:46:00Z,Zone-24,Zone-04,3,delay:late_record
taxi-01197,2026-03-26T18:41:00Z,Zone-08,Zone-16,3,delay:late_record
taxi-01198,2026-03-26T18:16:00Z,Zone-15,Zone-02,1,delay:late_record
taxi-01199,2026-03-26T18:52:00Z,Zone-06,Zone-02,3,delay:late_record
taxi-01200,2026-03-26T18:23:00Z,Zone-22,Zone-11,4,delay:late_record
taxi-01201,2026-03-26T18:47:00Z,Zone-04,Zone-05,1,delay:late_record
taxi-01202,2026-03-26T18:00:00Z,Zone-05,Zone-23,2,delay:late_record
taxi-01203,2026-03-26T18:21:00Z,Zone-12,Zone-16,3,delay:late_record
taxi-01204,2026-03-26T18:56:00Z,Zone-24,Zone-03,3,delay:late_record
taxi-01205,2026-03-26T18:52:00Z,Zone-11,Zone-06,1,delay:late_record
taxi-01206,2026-03-26T18:25:00Z,Zone-13,Zone-16,3,delay:late_record
taxi-01207,2026-03-26T18:53:00Z,Zone-13,Zone-24,4,delay:late_record
taxi-01208,2026-03-26T18:51:00Z,Zone-14,Zone-22,2,delay:late_record
taxi-01209,2026-03-26T18:07:00Z,Zone-05,Zone-24,1,delay:late_record
taxi-01210,2026-03-26T18:54:00Z,Zone-06,Zone-04,4,delay:late_record
taxi-01211,2026-03-26T18:58:00Z,Zone-19,Zone-16,4,delay:late_record
taxi-01212,2026-03-26T18:11:00Z,Zone-20,Zone-13,3,delay:late_record
taxi-01213,2026-03-26T18:39:00Z,Zone-01,Zone-23,2,delay:late_record
taxi-01214,2026-03-26T19:58:00Z,Zone-16,Zone-04,4,delay:late_record
taxi-01215,2026-03-26T19:28:00Z,Zone-02,Zone-04,3,delay:late_record
taxi-01216,2026-03-26T19:41:00Z,Zone-11,Zone-01,2,delay:late_record
taxi-01217,2026-03-26T19:42:00Z,Zone-11,Zone-18,1,delay:late_record
taxi-01218,2026-03-26T19:27:00Z,Zone-22,Zone-25,2,delay:late_record
taxi-01219,2026-03-26T19:30:00Z,Zone-12,Zone-23,4,delay:late_record
taxi-01220,2026-03-26T19:09:00Z,Zone-18,Zone-21,1,delay:late_record
taxi-01221,2026-03-26T19:00:00Z,Zone-21,Zone-06,4,delay:late_record
taxi-01222,2026-03-26T19:54:00Z,Zone-16,Zone-06,1,delay:late_record
taxi-01223,2026-03-26T19:48:00Z,Zone-16,Zone-11,2,delay:late_record
taxi-01224,2026-03-26T19:21:00Z,Zone-09,Zone-02,2,delay:late_record
taxi-01225,2026-03-26T19:35:00Z,Zone-21,Zone-13,4,delay:late_record
taxi-01226,2026-03-26T19:52:00Z,Zone-08,Zone-03,4,delay:late_record
taxi-01227,2026-03-26T19:28:00Z,Zone-19,Zone-15,1,delay:late_record
taxi-01228,2026-03-26T19:54:00Z,Zone-16,Zone-15,3,delay:late_record
taxi-01229,2026-03-26T19:07:00Z,Zone-16,Zone-25,1,delay:late_record
taxi-01230,2026-03-26T19:06:00Z,Zone-13,Zone-15,1,delay:late_record
taxi-01231,2026-03-26T19:35:00Z,Zone-18,Zone-01,1,delay:late_record
taxi-01232,2026-03-26T19:50:00Z,Zone-20,Zone-21,3,delay:late_record
taxi-01233,2026-03-26T19:56:00Z,Zone-17,Zone-19,2,delay:late_record
taxi-01234,2026-03-26T19:41:00Z,Zone-22,Zone-15,3,delay:late_record
taxi-01235,2026-03-26T19:23:00Z,Zone-02,Zone-09,4,delay:late_record
taxi-01236,2026-03-26T19:21:00Z,Zone-18,Zone-21,4,delay:late_record
taxi-01237,2026-03-26T19:45:00Z,Zone-22,Zone-12,4,delay:late_record
taxi-01238,2026-03-26T19:07:00Z,Zone-04,Zone-23,2,delay:late_record
taxi-01239,2026-03-26T19:00:00Z,Zone-11,Zone-13,3,delay:late_record
taxi-01240,2026-03-26T19:35:00Z,Zone-17,Zone-12,1,delay:late_record
taxi-01241,2026-03-26T19:02:00Z,Zone-06,Zone-17,2,delay:late_record
taxi-01242,2026-03-26T19:52:00Z,Zone-23,Zone-25,4,delay:late_record
taxi-01243,2026-03-26T19:06:00Z,Zone-09,Zone-21,2,delay:late_record
taxi-01244,2026-03-26T20:07:00Z,Zone-13,Zone-07,4,delay:late_record
taxi-01245,2026-03-26T20:52:00Z,Zone-07,Zone-24,3,delay:late_record
taxi-01246,2026-03-26T20:06:00Z,Zone-25,Zone-14,1,delay:late_record
taxi-01247,2026-03-26T20:59:00Z,Zone-21,Zone-23,1,delay:late_record
taxi-01248,2026-03-26T20:49:00Z,Zone-15,Zone-16,2,delay:late_record
taxi-01249,2026-03-26T20:31:00Z,Zone-01,Zone-18,1,delay:late_record
taxi-01250,2026-03-26T20:35:00Z,Zone-14,Zone-20,4,delay:late_record
taxi-01251,2026-03-26T20:59:00Z,Zone-17,Zone-06,2,delay:late_record
taxi-01252,2026-03-26T20:46:00Z,Zone-05,Zone-04,4,delay:late_record
taxi-01253,2026-03-26T20:42:00Z,Zone-20,Zone-21,3,delay:late_record
taxi-01254,2026-03-26T20:32:00Z,Zone-13,Zone-15,2,delay:late_record
taxi-01255,2026-03-26T20:17:00Z,Zone-13,Zone-11,3,delay:late_record
taxi-01256,2026-03-26T20:28:00Z,Zone-05,Zone-06,4,delay:late_record
taxi-01257,2026-03-26T20:38:00Z,Zone-23,Zone-25,3,delay:late_record
taxi-01258,2026-03-26T20:53:00Z,Zone-23,Zone-18,3,delay:late_record
taxi-01259,2026-03-26T20:45:00Z,Zone-24,Zone-18,2,delay:late_record
taxi-01260,2026-03-26T20:12:00Z,Zone-07,Zone-21,3,delay:late_record
taxi-01261,2026-03-26T20:43:00Z,Zone-12,Zone-23,2,delay:late_record
taxi-01262,2026-03-26T20:45:00Z,Zone-21,Zone-06,3,delay:late_record
taxi-01263,2026-03-26T20:45:00Z,Zone-04,Zone-13,4,delay:late_record
taxi-01264,2026-03-26T20:37:00Z,Zone-19,Zone-23,4,delay:late_record
taxi-01265,2026-03-26T21:47:00Z,Zone-18,Zone-10,4,delay:late_record
taxi-01266,2026-03-26T21:51:00Z,Zone-01,Zone-18,1,delay:late_record
taxi-01267,2026-03-26T21:01:00Z,Zone-13,Zone-05,1,delay:late_record
taxi-01268,2026-03-26T21:42:00Z,Zone-02,Zone-08,3,delay:late_record
taxi-01269,2026-03-26T21:48:00Z,Zone-06,Zone-11,3,delay:late_record
taxi-01270,2026-03-26T21:09:00Z,Zone-02,Zone-24,3,delay:late_record
taxi-01271,2026-03-26T21:13:00Z,Zone-25,Zone-18,1,delay:late_record
taxi-01272,2026-03-26T21:22:00Z,Zone-15,Zone-04,2,delay:late_record
taxi-01273,2026-03-26T21:47:00Z,Zone-21,Zone-18,4,delay:late_record
taxi-01274,2026-03-26T21:15:00Z,Zone-17,Zone-24,3,delay:late_record
taxi-01275,2026-03-26T21:44:00Z,Zone-22,Zone-02,4,delay:late_record
taxi-01276,2026-03-26T21:24:00Z,Zone-14,Zone-23,3,delay:late_record
taxi-01277,2026-03-26T21:35:00Z,Zone-02,Zone-01,3,delay:late_record
taxi-01278,2026-03-26T21:12:00Z,Zone-20,Zone-15,2,delay:late_record
taxi-01279,2026-03-26T21:58:00Z,Zone-21,Zone-24,3,delay:late_record
taxi-01280,2026-03-26T21:48:00Z,Zone-19,Zone-18,2,delay:late_record
taxi-01281,2026-03-26T21:49:00Z,Zone-24,Zone-07,3,delay:late_record
taxi-01282,2026-03-26T21:28:00Z,Zone-06,Zone-23,1,delay:late_record
taxi-01283,2026-03-26T21:11:00Z,Zone-06,Zone-25,1,delay:late_record
taxi-01284,2026-03-26T21:24:00Z,Zone-02,Zone-15,3,delay:late_record
taxi-01285,2026-03-26T21:35:00Z,Zone-09,Zone-05,2,delay:late_record
taxi-01286,2026-03-26T21:37:00Z,Zone-09,Zone-01,3,delay:late_record
taxi-01287,2026-03-26T21:29:00Z,Zone-23,Zone-05,1,delay:late_record
taxi-01288,2026-03-26T21:09:00Z,Zone-11,Zone-21,1,delay:late_record
taxi-01289,2026-03-26T21:49:00Z,Zone-21,Zone-20,3,delay:late_record
taxi-01290,2026-03-26T21:31:00Z,Zone-19,Zone-18,3,delay:late_record
taxi-01291,2026-03-26T21:04:00Z,Zone-23,Zone-11,2,delay:late_record
taxi-01292,2026-03-26T21:11:00Z,Zone-17,Zone-03,2,delay:late_record
taxi-01293,2026-03-26T21:26:00Z,Zone-18,Zone-19,4,delay:late_record
taxi-01294,2026-03-26T21:05:00Z,Zone-12,Zone-08,2,delay:late_record
taxi-01295,2026-03-26T21:42:00Z,Zone-11,Zone-12,3,delay:late_record
taxi-01296,2026-03-26T21:18:00Z,Zone-07,Zone-21,4,delay:late_record
taxi-01297,2026-03-26T21:35:00Z,Zone-25,Zone-21,1,delay:late_record
taxi-01298,2026-03-26T21:07:00Z,Zone-22,Zone-12,4,delay:late_record
taxi-01299,2026-03-26T21:15:00Z,Zone-21,Zone-20,2,delay:late_record
taxi-01300,2026-03-26T21:02:00Z,Zone-22,Zone-11,4,delay:late_record
taxi-01301,2026-03-26T22:07:00Z,Zone-13,Zone-09,3,delay:late_record
taxi-01302,2026-03-26T22:01:00Z,Zone-17,Zone-12,4,delay:late_record
taxi-01303,2026-03-26T22:31:00Z,Zone-02,Zone-11,2,delay:late_record
taxi-01304,2026-03-26T22:20:00Z,Zone-17,Zone-03,1,delay:late_record
taxi-01305,2026-03-26T22:10:00Z,Zone-25,Zone-18,1,delay:late_record
taxi-01306,2026-03-26T22:40:00Z,Zone-03,Zone-08,2,delay:late_record
taxi-01307,2026-03-26T22:55:00Z,Zone-22,Zone-14,1,delay:late_record
taxi-01308,2026-03-26T22:13:00Z,Zone-18,Zone-24,4,delay:late_record
taxi-01309,2026-03-26T22:41:00Z,Zone-03,Zone-25,2,delay:late_record
taxi-01310,2026-03-26T22:01:00Z,Zone-15,Zone-24,3,delay:late_record
taxi-01311,2026-03-26T22:02:00Z,Zone-03,Zone-04,1,delay:late_record
taxi-01312,2026-03-26T22:11:00Z,Zone-09,Zone-19,1,delay:late_record
taxi-01313,2026-03-26T22:36:00Z,Zone-08,Zone-10,4,delay:late_record
taxi-01314,2026-03-26T22:24:00Z,Zone-15,Zone-22,4,delay:late_record
taxi-01315,2026-03-26T22:27:00Z,Zone-11,Zone-01,4,delay:late_record
taxi-01316,2026-03-26T22:43:00Z,Zone-04,Zone-19,1,delay:late_record
taxi-01317,2026-03-26T22:41:00Z,Zone-24,Zone-20,1,delay:late_record
taxi-01318,2026-03-26T22:48:00Z,Zone-24,Zone-19,1,delay:late_record
taxi-01319,2026-03-26T22:44:00Z,Zone-03,Zone-13,1,delay:late_record
taxi-01320,2026-03-26T22:18:00Z,Zone-22,Zone-10,1,delay:late_record
taxi-01321,2026-03-26T22:18:00Z,Zone-25,Zone-15,4,delay:late_record
taxi-01322,2026-03-26T22:25:00Z,Zone-22,Zone-01,4,delay:late_record
taxi-01323,2026-03-26T22:10:00Z,Zone-18,Zone-08,2,delay:late_record
taxi-01324,2026-03-26T22:47:00Z,Zone-13,Zone-19,3,delay:late_record
taxi-01325,2026-03-26T22:40:00Z,Zone-05,Zone-11,3,delay:late_record
taxi-01326,2026-03-26T22:00:00Z,Zone-18,Zone-19,2,delay:late_record
taxi-01327,2026-03-26T22:07:00Z,Zone-02,Zone-01,4,delay:late_record
taxi-01328,2026-03-26T22:34:00Z,Zone-18,Zone-03,3,delay:late_record
taxi-01329,2026-03-26T22:13:00Z,Zone-24,Zone-25,3,delay:late_record
taxi-01330,2026-03-26T22:13:00Z,Zone-14,Zone-22,2,delay:late_record
taxi-01331,2026-03-26T22:10:00Z,Zone-06,Zone-09,3,delay:late_record
taxi-01332,2026-03-26T22:12:00Z,Zone-04,Zone-07,1,delay:late_record
taxi-01333,2026-03-26T22:54:00Z,Zone-25,Zone-18,4,delay:late_record
taxi-01334,2026-03-26T22:41:00Z,Zone-18,Zone-03,3,delay:late_record
taxi-01335,2026-03-26T22:42:00Z,Zone-03,Zone-10,1,delay:late_record
taxi-01336,2026-03-26T22:12:00Z,Zone-24,Zone-19,4,delay:late_record
taxi-01337,2026-03-26T22:21:00Z,Zone-12,Zone-05,2,delay:late_record
taxi-01338,2026-03-26T22:06:00Z,Zone-10,Zone-21,1,delay:late_record
taxi-01339,2026-03-26T22:57:00Z,Zone-07,Zone-12,4,delay:late_record
taxi-01340,2026-03-26T22:28:00Z,Zone-11,Zone-21,3,delay:late_record
taxi-01341,2026-03-26T23:37:00Z,Zone-05,Zone-20,3,delay:late_record
taxi-01342,2026-03-26T23:51:00Z,Zone-11,Zone-15,2,delay:late_record
taxi-01343,2026-03-26T23:00:00Z,Zone-11,Zone-08,2,delay:late_record
taxi-01344,2026-03-26T23:45:00Z,Zone-24,Zone-21,4,delay:late_record
taxi-01345,2026-03-26T23:17:00Z,Zone-12,Zone-05,3,delay:late_record
taxi-01346,2026-03-26T23:56:00Z,Zone-16,Zone-15,4,delay:late_record
taxi-01347,2026-03-26T23:22:00Z,Zone-25,Zone-10,4,delay:late_record
taxi-01348,2026-03-26T23:35:00Z,Zone-04,Zone-07,1,delay:late_record
taxi-01349,2026-03-26T23:53:00Z,Zone-09,Zone-05,2,delay:late_record
taxi-01350,2026-03-26T23:16:00Z,Zone-24,Zone-21,1,delay:late_record
taxi-01351,2026-03-26T23:46:00Z,Zone-03,Zone-01,1,delay:late_record
taxi-01352,2026-03-26T23:52:00Z,Zone-19,Zone-20,4,delay:late_record
taxi-01353,2026-03-26T23:49:00Z,Zone-19,Zone-07,1,delay:late_record
taxi-01354,2026-03-26T23:35:00Z,Zone-09,Zone-19,4,delay:late_record
taxi-01355,2026-03-26T23:41:00Z,Zone-25,Zone-05,3,delay:late_record
taxi-01356,2026-03-26T23:25:00Z,Zone-08,Zone-20,3,delay:late_record
taxi-01357,2026-03-26T23:08:00Z,Zone-15,Zone-18,1,delay:late_record
